date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2022-02-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,506.86,5068.6,511.23,5112.3,502.24,5022.4,503.28,5032.8
2022-02-02,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,574.55,5745.5,582.25,5822.5,567.84,5678.4,580.62,5806.2
2022-02-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,95.75,9383.5,99.75,9775.5,94.8,9290.4,98.9,9692.2
2022-02-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.04,84.48,7.27,87.24,6.9,82.8,7.27,87.24
2022-02-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,505.87,5058.7,511.18,5111.8,499.8,4998.0,501.49,5014.9
2022-02-03,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,578.79,5787.9,581.31,5813.1,568.82,5688.2,570.95,5709.5
2022-02-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,98.5,9653.0,98.5,9653.0,96.1,9417.8,97.1,9515.8
2022-02-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.43,89.16,7.44,89.28,6.92,83.04,7.02,84.24
2022-02-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,501.39,5013.9,504.72,5047.2,495.93,4959.3,497.47,4974.7
2022-02-04,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,568.63,5686.3,569.91,5699.1,560.78,5607.8,564.53,5645.3
2022-02-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,97.2,9525.6,97.85,9589.3,93.6,9172.8,94.2,9231.6
2022-02-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.43,89.16,7.44,89.28,6.92,83.04,7.02,84.24
2022-02-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,501.39,5013.9,504.72,5047.2,495.93,4959.3,497.47,4974.7
2022-02-05,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,568.63,5686.3,569.91,5699.1,560.78,5607.8,564.53,5645.3
2022-02-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,97.2,9525.6,97.85,9589.3,93.6,9172.8,94.2,9231.6
2022-02-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.43,89.16,7.44,89.28,6.92,83.04,7.02,84.24
2022-02-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,501.39,5013.9,504.72,5047.2,495.93,4959.3,497.47,4974.7
2022-02-06,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,568.63,5686.3,569.91,5699.1,560.78,5607.8,564.53,5645.3
2022-02-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,97.2,9525.6,97.85,9589.3,93.6,9172.8,94.2,9231.6
2022-02-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,65.0,230.0,14950.0,,,,,,,,
2022-02-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.1,85.2,7.1,85.2,6.68,80.16,6.72,80.64
2022-02-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.91,4989.1,501.3,5013.0,489.62,4896.2,491.75,4917.5
2022-02-07,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,564.68,5646.8,566.5,5665.0,548.44,5484.4,550.07,5500.7
2022-02-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,95.1,9319.8,95.5,9359.0,93.35,9148.3,93.55,9167.9
2022-02-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,65.0,230.0,14950.0,227.0,14755.0,271.25,17631.25,227.0,14755.0,268.25,17436.25
2022-02-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.7,80.4,6.85,82.2,6.4,76.8,6.49,77.88
2022-02-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,495.53,4955.3,495.53,4955.3,476.35,4763.5,489.47,4894.7
2022-02-08,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,554.51,5545.1,558.61,5586.1,547.5,5475.0,552.83,5528.3
2022-02-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,94.35,9246.3,94.65,9275.7,91.25,8942.5,93.55,9167.9
2022-02-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,65.0,230.0,14950.0,273.65,17787.25,321.9,20923.5,272.0,17680.0,321.9,20923.5
2022-02-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.49,77.88,6.7,80.4,6.17,74.04,6.22,74.64
2022-02-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,492.25,4922.5,500.6,5006.0,491.7,4917.0,498.26,4982.6
2022-02-09,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,556.34,5563.4,563.39,5633.9,556.34,5563.4,561.82,5618.2
2022-02-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,94.5,9261.0,95.45,9354.1,93.6,9172.8,94.2,9231.6
2022-02-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,356.7,21758.7,386.25,23561.25,345.0,21045.0,386.25,23561.25
2022-02-10,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.0,72.0,6.53,78.36,5.92,71.04,6.53,78.36
2022-02-10,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,503.88,5038.8,506.86,5068.6,501.1,5011.0,504.18,5041.8
2022-02-10,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,565.67,5656.7,567.24,5672.4,558.9,5589.0,566.16,5661.6
2022-02-10,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,94.9,9300.2,95.4,9349.2,93.0,9114.0,94.45,9256.1
2022-02-11,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,408.7,24930.7,419.9,25613.9,351.25,21426.25,381.0,23241.0
2022-02-11,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.55,78.6,6.65,79.8,6.25,75.0,6.31,75.72
2022-02-11,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.96,4989.6,503.68,5036.8,493.94,4939.4,495.28,4952.8
2022-02-11,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,557.87,5578.7,558.46,5584.6,550.02,5500.2,554.46,5544.6
2022-02-11,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,92.75,9089.5,92.75,9089.5,86.5,8477.0,88.7,8692.6
2022-02-12,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,408.7,24930.7,419.9,25613.9,351.25,21426.25,381.0,23241.0
2022-02-12,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.55,78.6,6.65,79.8,6.25,75.0,6.31,75.72
2022-02-12,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.96,4989.6,503.68,5036.8,493.94,4939.4,495.28,4952.8
2022-02-12,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,557.87,5578.7,558.46,5584.6,550.02,5500.2,554.46,5544.6
2022-02-12,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,92.75,9089.5,92.75,9089.5,86.5,8477.0,88.7,8692.6
2022-02-13,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,408.7,24930.7,419.9,25613.9,351.25,21426.25,381.0,23241.0
2022-02-13,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.55,78.6,6.65,79.8,6.25,75.0,6.31,75.72
2022-02-13,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.96,4989.6,503.68,5036.8,493.94,4939.4,495.28,4952.8
2022-02-13,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,557.87,5578.7,558.46,5584.6,550.02,5500.2,554.46,5544.6
2022-02-13,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,92.75,9089.5,92.75,9089.5,86.5,8477.0,88.7,8692.6
2022-02-14,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,364.2,22216.2,398.9,24332.9,352.1,21478.1,376.3,22954.3
2022-02-14,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.55,78.6,6.65,79.8,6.25,75.0,6.31,75.72
2022-02-14,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.96,4989.6,503.68,5036.8,493.94,4939.4,495.28,4952.8
2022-02-14,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,557.87,5578.7,558.46,5584.6,550.02,5500.2,554.46,5544.6
2022-02-14,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,87.0,8526.0,87.0,8526.0,80.55,7893.9,82.45,8080.1
2022-02-15,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,394.7,24076.7,405.0,24705.0,378.8,23106.8,383.85,23414.85
2022-02-15,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.75,69.0,6.19,74.28,5.7,68.4,6.12,73.44
2022-02-15,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,473.87,4738.7,502.19,5021.9,464.32,4643.2,500.75,5007.5
2022-02-15,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,539.7,5397.0,557.77,5577.7,536.44,5364.4,556.24,5562.4
2022-02-15,EQ,NSE,ZOMATO,ZOMATO LIMITED,98.0,94.92,9301.75,83.5,8183.0,84.65,8295.7,75.75,7423.5,82.7,8104.6
2022-02-16,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,390.0,23790.0,392.95,23969.95,375.2,22887.2,377.05,23000.05
2022-02-16,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.12,73.44,6.29,75.48,6.01,72.12,6.07,72.84
2022-02-16,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,501.39,5013.9,504.82,5048.2,493.64,4936.4,495.13,4951.3
2022-02-16,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,558.51,5585.1,562.7,5627.0,550.36,5503.6,557.03,5570.3
2022-02-16,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,85.0,8500.0,87.0,8700.0,84.25,8425.0,84.95,8495.0
2022-02-17,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,382.0,23302.0,382.9,23356.9,356.35,21737.35,359.8,21947.8
2022-02-17,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,6.2,74.4,6.2,74.4,5.9,70.8,5.99,71.88
2022-02-17,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,501.99,5019.9,508.25,5082.5,495.23,4952.3,496.92,4969.2
2022-02-17,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,565.12,5651.2,565.12,5651.2,554.12,5541.2,557.62,5576.2
2022-02-17,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,86.5,8650.0,90.1,9010.0,85.9,8590.0,89.15,8915.0
2022-02-18,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.6,21508.6,370.0,22570.0,351.15,21420.15,354.3,21612.3
2022-02-18,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.76,69.12,5.95,71.4,5.71,68.52,5.76,69.12
2022-02-18,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,494.39,4943.9,499.66,4996.6,488.47,4884.7,490.06,4900.6
2022-02-18,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,552.78,5527.8,558.66,5586.6,548.98,5489.8,555.3,5553.0
2022-02-18,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,88.1,8810.0,88.4,8840.0,85.2,8520.0,85.9,8590.0
2022-02-19,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.6,21508.6,370.0,22570.0,351.15,21420.15,354.3,21612.3
2022-02-19,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.76,69.12,5.95,71.4,5.71,68.52,5.76,69.12
2022-02-19,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,494.39,4943.9,499.66,4996.6,488.47,4884.7,490.06,4900.6
2022-02-19,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,552.78,5527.8,558.66,5586.6,548.98,5489.8,555.3,5553.0
2022-02-19,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,88.1,8810.0,88.4,8840.0,85.2,8520.0,85.9,8590.0
2022-02-20,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,352.6,21508.6,370.0,22570.0,351.15,21420.15,354.3,21612.3
2022-02-20,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.76,69.12,5.95,71.4,5.71,68.52,5.76,69.12
2022-02-20,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,494.39,4943.9,499.66,4996.6,488.47,4884.7,490.06,4900.6
2022-02-20,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,552.78,5527.8,558.66,5586.6,548.98,5489.8,555.3,5553.0
2022-02-20,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,88.1,8810.0,88.4,8840.0,85.2,8520.0,85.9,8590.0
2022-02-21,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,351.9,21465.9,356.6,21752.6,325.2,19837.2,327.6,19983.6
2022-02-21,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.57,66.84,5.81,69.72,5.48,65.76,5.48,65.76
2022-02-21,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,487.98,4879.8,497.27,4972.7,483.21,4832.1,491.66,4916.6
2022-02-21,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,547.94,5479.4,565.17,5651.7,547.9,5479.0,563.35,5633.5
2022-02-21,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,84.2,8420.0,84.8,8480.0,80.65,8065.0,81.55,8155.0
2022-02-22,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,308.6,18824.6,323.6,19739.6,305.0,18605.0,314.3,19172.3
2022-02-22,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.21,62.52,5.38,64.56,5.21,62.52,5.21,62.52
2022-02-22,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,474.21,4742.1,483.21,4832.1,468.7,4687.0,475.51,4755.1
2022-02-22,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,548.88,5488.8,561.67,5616.7,548.73,5487.3,556.88,5568.8
2022-02-22,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,78.0,7800.0,80.55,8055.0,77.0,7700.0,79.7,7970.0
2022-02-23,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,326.0,19886.0,345.7,21087.7,323.0,19703.0,345.05,21048.05
2022-02-23,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.02,60.24,5.47,65.64,5.02,60.24,5.47,65.64
2022-02-23,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,478.93,4789.3,482.36,4823.6,472.57,4725.7,474.06,4740.6
2022-02-23,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,564.68,5646.8,564.68,5646.8,555.4,5554.0,560.14,5601.4
2022-02-23,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,85.15,8515.0,81.2,8120.0,84.15,8415.0
2022-02-24,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,324.1,19770.1,365.4,22289.4,322.15,19651.15,332.95,20309.95
2022-02-24,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.4,64.8,5.4,64.8,5.2,62.4,5.2,62.4
2022-02-24,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,452.85,4528.5,458.66,4586.6,408.57,4085.7,425.22,4252.2
2022-02-24,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,537.58,5375.8,548.34,5483.4,524.25,5242.5,529.98,5299.8
2022-02-24,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,78.65,7865.0,81.5,8150.0,78.1,7810.0,78.5,7850.0
2022-02-25,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,358.65,21877.65,366.2,22338.2,350.5,21380.5,366.1,22332.1
2022-02-25,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.06,60.72,5.4,64.8,5.06,60.72,5.2,62.4
2022-02-25,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,439.63,4396.3,462.73,4627.3,439.63,4396.3,456.77,4567.7
2022-02-25,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,535.16,5351.6,551.35,5513.5,535.16,5351.6,548.19,5481.9
2022-02-25,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,83.4,8340.0,78.15,7815.0,78.8,7880.0
2022-02-26,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,358.65,21877.65,366.2,22338.2,350.5,21380.5,366.1,22332.1
2022-02-26,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.06,60.72,5.4,64.8,5.06,60.72,5.2,62.4
2022-02-26,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,439.63,4396.3,462.73,4627.3,439.63,4396.3,456.77,4567.7
2022-02-26,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,535.16,5351.6,551.35,5513.5,535.16,5351.6,548.19,5481.9
2022-02-26,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,83.4,8340.0,78.15,7815.0,78.8,7880.0
2022-02-27,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,358.65,21877.65,366.2,22338.2,350.5,21380.5,366.1,22332.1
2022-02-27,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.06,60.72,5.4,64.8,5.06,60.72,5.2,62.4
2022-02-27,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,439.63,4396.3,462.73,4627.3,439.63,4396.3,456.77,4567.7
2022-02-27,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,535.16,5351.6,551.35,5513.5,535.16,5351.6,548.19,5481.9
2022-02-27,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,83.4,8340.0,78.15,7815.0,78.8,7880.0
2022-02-28,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,358.65,21877.65,366.2,22338.2,350.5,21380.5,366.1,22332.1
2022-02-28,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.06,60.72,5.4,64.8,5.06,60.72,5.2,62.4
2022-02-28,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,439.63,4396.3,462.73,4627.3,439.63,4396.3,456.77,4567.7
2022-02-28,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,535.16,5351.6,551.35,5513.5,535.16,5351.6,548.19,5481.9
2022-02-28,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,83.4,8340.0,78.15,7815.0,78.8,7880.0
2022-03-01,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,358.65,21877.65,366.2,22338.2,350.5,21380.5,366.1,22332.1
2022-03-01,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.06,60.72,5.4,64.8,5.06,60.72,5.2,62.4
2022-03-01,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,439.63,4396.3,462.73,4627.3,439.63,4396.3,456.77,4567.7
2022-03-01,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,535.16,5351.6,551.35,5513.5,535.16,5351.6,548.19,5481.9
2022-03-01,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,82.0,8200.0,83.4,8340.0,78.15,7815.0,78.8,7880.0
2022-03-02,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,381.45,23268.45,393.0,23973.0,376.1,22942.1,382.3,23320.3
2022-03-02,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.4,64.8,5.67,68.04,5.27,63.24,5.41,64.92
2022-03-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,448.42,4484.2,451.35,4513.5,441.81,4418.1,444.84,4448.4
2022-03-02,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,549.13,5491.3,551.05,5510.5,543.26,5432.6,548.19,5481.9
2022-03-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,80.0,8000.0,82.0,8200.0,79.0,7900.0,79.85,7985.0
2022-03-03,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,392.0,23912.0,395.0,24095.0,378.0,23058.0,380.25,23195.25
2022-03-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.5,66.0,5.68,68.16,5.45,65.4,5.57,66.84
2022-03-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,454.29,4542.9,457.12,4571.2,432.32,4323.2,434.21,4342.1
2022-03-03,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,555.79,5557.9,568.38,5683.8,553.23,5532.3,562.31,5623.1
2022-03-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,81.5,8150.0,83.2,8320.0,81.2,8120.0,82.2,8220.0
2022-03-04,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,376.25,22951.25,378.95,23115.95,359.1,21905.1,360.8,22008.8
2022-03-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.62,67.44,5.7,68.4,5.4,64.8,5.43,65.16
2022-03-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,428.84,4288.4,428.84,4288.4,412.45,4124.5,414.93,4149.3
2022-03-04,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,553.03,5530.3,572.58,5725.8,546.96,5469.6,567.69,5676.9
2022-03-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,80.5,8050.0,82.9,8290.0,79.5,7950.0,80.2,8020.0
2022-03-05,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,376.25,22951.25,378.95,23115.95,359.1,21905.1,360.8,22008.8
2022-03-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.62,67.44,5.7,68.4,5.4,64.8,5.43,65.16
2022-03-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,428.84,4288.4,428.84,4288.4,412.45,4124.5,414.93,4149.3
2022-03-05,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,553.03,5530.3,572.58,5725.8,546.96,5469.6,567.69,5676.9
2022-03-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,80.5,8050.0,82.9,8290.0,79.5,7950.0,80.2,8020.0
2022-03-06,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,376.25,22951.25,378.95,23115.95,359.1,21905.1,360.8,22008.8
2022-03-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.62,67.44,5.7,68.4,5.4,64.8,5.43,65.16
2022-03-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,428.84,4288.4,428.84,4288.4,412.45,4124.5,414.93,4149.3
2022-03-06,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,553.03,5530.3,572.58,5725.8,546.96,5469.6,567.69,5676.9
2022-03-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,80.5,8050.0,82.9,8290.0,79.5,7950.0,80.2,8020.0
2022-03-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,346.0,21106.0,351.0,21411.0,337.25,20572.25,340.8,20788.8
2022-03-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.46,65.52,5.46,65.52,5.16,61.92,5.16,61.92
2022-03-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,399.63,3996.3,399.87,3998.7,385.51,3855.1,391.77,3917.7
2022-03-07,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,557.77,5577.7,571.93,5719.3,555.3,5553.0,564.18,5641.8
2022-03-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,79.0,7900.0,79.65,7965.0,78.0,7800.0,79.0,7900.0
2022-03-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,347.0,21167.0,357.8,21825.8,338.3,20636.3,342.8,20910.8
2022-03-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,5.2,62.4,5.32,63.84,4.98,59.76,5.08,60.96
2022-03-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,389.89,3898.9,392.92,3929.2,373.83,3738.3,389.39,3893.9
2022-03-08,EQ,NSE,WIPRO,WIPRO LTD.,10.0,580.5,5805.0,564.68,5646.8,583.29,5832.9,564.68,5646.8,579.58,5795.8
2022-03-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,79.25,7925.0,80.6,8060.0,77.6,7760.0,78.15,7815.0
